id	text	label
19614	filthy stinking wogs whore, probably a kike, look at the rat like features, probably stinks of monkey cock!	2
16645	" look up  "" the poorest white town "" "" in america . they had not had a murder in ten year """	0
21130	What do you call four Mexicans in quick sand? Quattro sinko	1
9152	virginia cuckservative protested for white supremacy at townhall via	2
15436	some whites are very smart but most are stupid poor white trash like you .	2
9792	merkelkeep those religion of satan retards filling your country	2
16616	" * they're not  "" their "" "" . proud boys are just a group of faggots that couldn't pass vetting for . splc is admittedly anti-white . """	2
6668	. the white man's conscience will be his undoing .	0
7403	with swastikas  as wallace wants ?	0
1881	you should call yourself jewish media pundit and american traitor propagandist . block us we need something new	2
18986	they won't  cops are cucks . plain and simple  sadly .	0
8057	rashard wright is an antiwhite extremist at # wearevbschools he actively promotes black issues & white guilt . this is why	0
20088	"if you killed all the niggers in your school you'd have the master race"""" -"	2
20981	Finally something positive I found of the Ethiopians HIV	1
88	yesterday was white supremacists  today is white nationalists  tomorrow just saying white you'll come as racist . control the perception .	0
16694	# democrat senator byrd was a exalted cyclops of the # kkk .	1
15044	but  trump is continuing the trash dreamers amnesty	2
14535	so many unavailable tweets ... it does take courage to stand in the light . thank you for that andrew .	0
19592	congress needs to pass laws making it illegal to release illegals into the local population without notifying ice.	1
6937	how long have you been part of the racist white supremist movement n the united states  do u represent native americans ?	0
13908	" rt  "" : mandela health problems renew fears of white genocide in south africa via "" "" """	1
20889	Why doesn't anyone just TAKE HER OUT!!!!	1
1923	" already the media has changed from  "" white supremacists "" "" to "" "" white nationalists  "" "" a clear sign of normalization of wn """	1
9986	the anp needs to take a stronger / different stand with faggots and lesbians . many ns people do not respect your stance .	2
10994	we must keep the white race  i am ashamed to be british  i find asians disgusting & repulsive & blackie's  they are a disease !	2
19209	the french are dedicated to foolishness, not knowledge:	2
8091	so many # superbowl commercials have crude sexual references in them # thanksjews	2
3792	" rt  "" white privilege "" "" is when the gun jams of the gang banger trying to kill you . # fergusonoctober """	1
4064	full story in text : ndtv & chidambaram accused of money laundering scam of rs . 5500 cr .	0
11409	david duke : the real racism of the ethnic cleansing of european americans at universities via	0
10025	there are both white and black supremacists  but when it comes to being self-sufficient  whites are much more capable  and you hold us back .	2
17128	muslims in india are the same . teach kids to hate and kill all infidels	1
19745	castrate these goat molesters	2
9761	jews have aipac  splc and the adl . why is it white europeans can't have the alt-right ?	1
7709	country music  reo speedwagon  clair de lune at # rncincle # implicit	0
20319	if our official policy is that illegals are exempt from following the law, shouldn't citizens get a freebie?	1
9380	# fearthewalkingdead caption : look at all the black people die !	2
16708	* straight white able-bodied children	0
7849	i'm randomly on a white power racist website and find this ! ! ! : adolf hitler smiley face t-shirt	1
19241	brain damage!! blacks never created anything but human shit	2
18218	the honesty and dignity of lindsey graham # cuckservative	2
9480	and goes on to blame black and asian overrepresentation on white privilege . white people can't win !	1
4525	um  black people don't elect to needlessly pursue risky behavior that can result in death ?	1
4417	terrorism's goal is to change your attitudes & behaviors on : islam  stars-n-bars  white race  christians  & conservatives .	1
275	allied soldiers raped almost one million german women  historian finds | read more :	0
4374	report : jews getting holocausted by deluge of mean words and symbols daily stormer	0
10122	white . proud . no . apologies .	1
9075	the purpose of daca is to protect eligible immigrant youth who came to the united states when they were children from deportation . time to	0
3253	i do however hate southern white racists like yourself and mr . wallace !	2
21155	"Why did Beyonce say ""to the left,to the left""? Because black people have no rights."	1
9686	i see that all the time  too . i think the mixed race baby figures are underestimated . white women have gone nuts for this path to single motherhood .	1
16500	were racist for standing up for white pride.but darkies can have all the hate grps they want wtf	2
4093	heimbach is a fat  slovenly  disgusting anti-white commie snitch .	2
9938	skin color is an example of a racial difference . what else should christians believe ? geocentrism ?	0
21190	What do you call a black man that has eight arms? I don't know, but it picks cotton really fast!	1
15032	black people only seem to thrive in white countries . how strange .	1
15753	" rt judge rules illegal alien incompetent to stand trial for dui death because of  "" unique cultural background "" "" ! ... """	1
1246	but raping women is ok ? well  i guess that's consistent ; it's ok in the bible . that's why you support trump  aka satan's hemorrhoid .	2
9798	mlk walked over edmund pettus . white people built it .	1
21402	Bisexual is a term that gay guys in high school use when they want to hold hands with girls and feel like a normal person for a change . 	1
17406	when ted cruz wanted to be part of the establishment	0
17470	yashwant sinha even wanted to become cm of jharkhand depriving tribals of their right to have a st cm . such opportunists made mockery of bjp	0
11371	british royals in india must apologize for # jalianwala bag massacres of innocent indians	0
